identifier,y_sim,y_exp,smiles,fold
CHEMBL568842,-11.32428,0.34,Cn1nccc1-c1cc(NC(=O)Nc2ccc(cc2)C(F)(F)F)ccc1OCCN1CCCCC1,2
CHEMBL4764006,-11.64579,0.3467,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccccc2o1,3
CHEMBL1774071,-9.42066,0.35,Cc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4n3)CC2)c1C,0
CHEMBL3956720,-9.54697,0.35,O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1)C1CC1,1
CHEMBL379637,-6.84486,0.35,COc1cc(Br)c(OC)c2C[C@@H](CN)c12,1
CHEMBL3953773,-10.00765,0.35,CN(C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1)c1ccccc1,4
CHEMBL523760,-9.45152,0.35,F[C@@H]1CCNC[C@H]1c1c([nH]c2cc(F)ccc12)-c1cccnc1,2
CHEMBL357807,-10.59079,0.36,COc1ccc2OC3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)CCc2c1,4
CHEMBL3929168,-9.95267,0.36,O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1)C1CCCCC1,0
CHEMBL583624,-9.78092,0.36,Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(F)cc2)ccc1OCCN1CCCC1,1
CHEMBL3900752,-9.24442,0.38,CC(C)N(C(C)C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,2
CHEMBL175832,-10.72874,0.39,Fc1ccc(cc1)S(=O)(=O)C1(F)CCN(CCc2ccc(F)cc2F)CC1,3
CHEMBL3260313,-10.97531,0.39,CN1CCN(CC1)c1cccc2cc(cnc12)S(=O)(=O)c1cccc(F)c1,1
CHEMBL605636,-9.97598,0.3981,Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1O,4
CHEMBL599226,-9.47966,0.3981,COc1ccc(NC(=O)Nc2cccc(c2)C(F)(F)F)cc1-c1c(Br)cnn1C,4
CHEMBL599828,-9.74638,0.3981,COc1ccc(NC(=O)Nc2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1-c1c(Br)cnn1C,3
CHEMBL4754193,-11.7171,0.3981,Fc1ccc2cc(sc2c1)S(=O)(=O)N[C@@H]1CCN(CCCc2noc3ccccc23)C1,3
CHEMBL269974,-12.16118,0.4,Cc1ccc(cc1)-c1nc(Cc2ccccc2)nc2CCNCCc12,3
CHEMBL57939,-7.78043,0.4,COc1cc(CCNCc2ccc(I)cc2)c(OC)cc1Br,0
CHEMBL294902,-8.30534,0.4,COc1cc(CCNCc2ccc(Br)cc2)c(OC)cc1Br,2
CHEMBL166310,-10.77341,0.4,Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3SCCCN2c13,4
CHEMBL1957805,-10.71391,0.4,Fc1ccc(CCN2CCN(CC2)C(=O)c2cccc3ccnn23)c(F)c1,0
CHEMBL146144,-10.90865,0.4,OC1c2ccccc2CCC11CCN(CCc2ccccc2)CC1,2
CHEMBL3289944,-10.16677,0.4,Cc1cccc(c1)S(=O)(=O)NCCCCN1CCN(CC1)c1nsc2ccccc12,1
CHEMBL146595,-9.74887,0.41,Fc1ccc(CCN2CCC3(CC2)CCc2ccccc2S3(=O)=O)c(F)c1,3
CHEMBL567888,-11.41628,0.41,Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCCCC1,3
CHEMBL4793608,-11.02244,0.4169,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1csc2ccccc12,2
CHEMBL358075,-10.36065,0.42,Fc1ccc(cc1)S(=O)(=O)C1CCN(CCc2ccc(F)cc2F)CC1,0
CHEMBL567246,-10.55483,0.42,Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCC(O)CC1,1
CHEMBL715,-10.08486,0.42,CN1CCN(CC1)C1=Nc2ccccc2Nc2sc(C)cc12,2
CHEMBL328459,-9.52949,0.43,CCN(C)CCc1c([nH]c2ccccc12)-c1ccc(F)cc1,3
CHEMBL585312,-11.34532,0.43,Cn1ncc(Cl)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCCCC1,0
CHEMBL497877,-9.60782,0.43,F[C@@H]1CCNC[C@H]1c1c([nH]c2ccccc12)-c1ccccc1,3
CHEMBL568841,-9.33607,0.43,CCN(CC)CCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C,1
CHEMBL3589597,-7.85364,0.4365,COc1cccc(CNCCc2cc(OC)c(Br)cc2OC)c1,3
CHEMBL372811,-10.84974,0.44,CC1CCN(C(C)=O)c2c(CCN3CCN(CC3)c3nsc4ccccc34)cc(F)cc12,2
CHEMBL1113,-9.25022,0.444,Clc1ccc2Oc3ccccc3N=C(N3CCNCC3)c2c1,0
CHEMBL4785434,-11.24908,0.4467,Cn1ccc2cc(ccc12)S(=O)(=O)N[C@H]1CCN(CCCc2noc3ccccc23)C1,2
CHEMBL4754138,-11.84047,0.4467,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1cccc2ccccc12,3
CHEMBL252230,-11.27831,0.45,O=C(NC1CCc2cc(CCN3CCN(CC3)c3nsc4ccccc34)ccc12)C1CC1,4
CHEMBL400235,-10.45329,0.45,CCCC(=O)NC1CCc2ccc(CCN3CCN(CC3)c3nsc4ccccc34)cc12,1
CHEMBL267777,-11.64835,0.45,Cc1nc2sccn2c(=O)c1CCN1CCC(CC1)=C(c1ccc(F)cc1)c1ccc(F)cc1,2
CHEMBL498729,-9.80536,0.46,F[C@@H]1CCNC[C@H]1c1c([nH]c2c(F)cccc12)-c1ccccc1,4
CHEMBL6616,-6.45627,0.46,COc1cc(CC(C)N)c(OC)cc1I,0
CHEMBL2105760,-10.21285,0.47,O=c1ccc2ccc(OCCCCN3CCN(CC3)c3cccc4sccc34)cc2[nH]1,2
CHEMBL40584,-10.94908,0.48,C(Cc1ccccc1)N1CCC(CC1)c1c([nH]c2ccccc12)-c1ccccc1,2
CHEMBL305275,-8.15553,0.48,C[C@@H](N)Cc1c2CCOc2c(Br)c2CCOc12,3
CHEMBL101008,-8.15553,0.48,CC(N)Cc1c2CCOc2c(Br)c2CCOc12,2
CHEMBL1215661,-10.25716,0.48,Fc1ccc(CCN2CCN(CC2)C(=O)c2cccc3c(c[nH]c23)C#N)cc1,1
CHEMBL1258532,-10.65221,0.483,Fc1ccc2cccc(N3CCN(CCCCOc4ccc5CNCc5c4)CC3)c2c1,2
CHEMBL351592,-11.83877,0.5,Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3CCCN2c13,4
CHEMBL3971907,-9.62254,0.5,CCN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,2
CHEMBL252228,-10.98509,0.5,CCCC(=O)NC1CCc2cc(CCN3CCN(CC3)c3nsc4ccccc34)ccc12,0
CHEMBL285802,-9.34702,0.5,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc12,4
CHEMBL1774069,-9.36954,0.5,Cc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4n3)CC2)c1Cl,2
CHEMBL3290012,-11.13123,0.5,Fc1ccc2c(noc2c1)C1CCN(CCCCNS(=O)(=O)c2cc3ccccc3s2)CC1,2
CHEMBL146485,-11.02147,0.5,NC(=O)c1cccc(c1)S(=O)(=O)C1CCN(CCc2ccc(F)cc2F)CC1,4
CHEMBL2111101,-10.33529,0.5,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,3
CHEMBL5203398,-8.1223,0.5,COc1cc(CCNCc2ccccc2O[11CH3])c(OC)cc1Br,3
CHEMBL608425,-9.04451,0.5012,COc1ccc(NC(=O)Nc2cccc(c2)C#N)cc1-c1c(Br)cnn1C,2
CHEMBL604586,-8.96468,0.5012,COc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1c(Br)cnn1C(C)C,2
CHEMBL604082,-9.41023,0.5012,COc1ccc(NC(=O)Nc2ccc(Cl)cc2C(F)(F)F)cc1-c1c(Br)cnn1C,1
CHEMBL591223,-9.64358,0.5012,COc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1c(Br)cnn1C,0
CHEMBL603609,-9.48529,0.5012,COc1ccc(NC(=O)Nc2ccc(OC)c(c2)-c2c(Br)cnn2C)cc1,1
CHEMBL6437,-10.26395,0.504,CN1CCN2C(C1)c1ccccc1Cc1ccccc21,3
CHEMBL306478,-10.2524,0.51,Fc1ccc(cc1)C(=O)C1CCN(CCc2cccc(I)c2)CC1,1
CHEMBL598172,-9.91917,0.51,COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C,1
CHEMBL148058,-11.32472,0.52,NC(=O)c1ccc(cc1)S(=O)(=O)C1CCN(CCc2ccc(F)cc2F)CC1,3
CHEMBL4638006,-9.94236,0.52,COc1cccc(C(=O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,4
CHEMBL146998,-10.2511,0.53,Fc1ccc(CCN2CCC(CC2)S(=O)(=O)c2ccccc2C#N)c(F)c1,4
CHEMBL3982486,-9.53043,0.53,CCOC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,1
CHEMBL3233142,-11.09777,0.54,Cc1ccc(cc1)S(O)(=O)=O.CN1CCN2[C@H]3CCN(CCCC(=O)c4ccc(F)cc4)C[C@H]3c3cccc1c23,1
CHEMBL2368734,-8.86289,0.54,F[C@@H]1CCNC[C@H]1c1c([nH]c2cc(F)ccc12)-c1ccoc1,2
CHEMBL568314,-11.27409,0.54,COc1ccc(NC(=O)Nc2ccc(OCCN3CCCCC3)c(c2)-c2ccnn2C)cc1,0
CHEMBL566593,-9.34419,0.55,CCN(CC)CCCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C,2
CHEMBL398744,-9.90848,0.55,O=C(NC1CCc2ccc(CCN3CCN(CC3)c3nsc4ccccc34)cc12)c1ccco1,1
CHEMBL1909072,-10.05614,0.554,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1,1
CHEMBL164471,-11.10157,0.5623,Fc1ccc2c(noc2c1)C1CCN(CCC2CCc3occc3C2=O)CC1,4
CHEMBL1258199,-10.96363,0.568,Fc1cccc2cccc(N3CCN(CCCCOc4ccc5CNC(=O)c5c4F)CC3)c12,1
CHEMBL585924,-9.44813,0.58,Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCSCC1,2
CHEMBL4748379,-11.22256,0.5888,Cc1ccc2sc(cc2c1)S(=O)(=O)N[C@@H]1CCN(CCCc2noc3ccccc23)C1,4
CHEMBL197677,-9.28616,0.59,CC1CCN(C(=O)C2CCCCC2)c2c(CCN3CCN(CC3)c3nsc4ccccc34)cccc12,3
CHEMBL559251,-8.69096,0.6,CN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,2
CHEMBL1085155,-11.31781,0.6,Cn1nccc1-c1cc(NC(=O)c2cccc(c2)C(F)(F)F)ccc1OCCN1CCCC1,3
CHEMBL349683,-11.56984,0.6,Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3CCCCN2c13,4
CHEMBL270188,-12.02913,0.6,Fc1ccc(cc1)-c1nc(Cc2ccccc2)nc2CCNCCc12,0
CHEMBL12713,-10.73872,0.6,Fc1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(Cl)ccc12,0
CHEMBL164185,-11.04736,0.6,Nc1ccccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3SCCCN2c13,0
CHEMBL1957802,-10.38491,0.6,Fc1ccc(CCN2CCN(CC2)C(=O)c2nn3ccccc3c2Cl)c(F)c1,4
CHEMBL1086075,-10.06705,0.6,Cn1ncc(Cl)c1-c1cc(NC(=O)c2cccc(F)c2)ccc1OCCN1CCOCC1,3
CHEMBL2165137,-9.54114,0.6,Clc1cccc(C2CCN(CCCCOc3ccc4scnc4c3)CC2)c1Cl,3
CHEMBL2165126,-9.87908,0.6,Clc1cccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,4
CHEMBL6607,-6.76581,0.6,COc1cc(CC(C)N)c(OC)cc1Br,3
CHEMBL3960785,-9.8579,0.6,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,0
CHEMBL3290003,-10.78179,0.6,Fc1ccc2c(noc2c1)C1CCN(CCCCNS(=O)(=O)c2cccc3ccccc23)CC1,2
CHEMBL3290008,-11.18549,0.6,Fc1ccc2c(noc2c1)C1CCN(CCCCNS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1,0
CHEMBL3589578,-8.32758,0.6026,COc1cc(CCNCc2cccc3OCOc23)c(OC)cc1Br,3
CHEMBL3589579,-8.464,0.6026,COc1cc(CCNCc2cccc3ccoc23)c(OC)cc1Br,3
CHEMBL194953,-12.42837,0.61,CC1CCN(C(=O)c2ccccc2)c2c(CCN3CCN(CC3)c3nsc4ccccc34)cccc12,0
CHEMBL568313,-9.72891,0.61,Cn1ncc(Cl)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCOCC1,2
CHEMBL119443,-9.86259,0.63,C[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,4
CHEMBL571917,-9.68747,0.63,Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCOCC1,3
CHEMBL3913691,-10.23988,0.63,FC(F)(F)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,4
CHEMBL598173,-9.85623,0.631,COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Cl)cnn1C,0
CHEMBL3956394,-9.93732,0.631,Fc1ccc2N3CCNCC3CCc2c1Cc1ccccc1,1
CHEMBL175544,-10.52081,0.64,Fc1ccc(CCN2CCC(F)(CC2)S(=O)(=O)c2ccc(Cl)cc2)c(F)c1,2
CHEMBL3613880,-9.46702,0.64,Clc1cccc(N2CCN(CCCCc3cn(nn3)-c3ccn4nccc4c3)CC2)c1Cl,2
CHEMBL3905247,-9.85034,0.64,O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1)c1cc2ccccc2[nH]1,0
CHEMBL5076846,-11.92391,0.6457,C[C@H]1C[C@@H](CN1CCCc1noc2cc(F)ccc12)NS(=O)(=O)c1cc2ccc(F)cc2s1,3
CHEMBL398525,-11.26945,0.65,CC(C)C(=O)NC1CCc2cc(CCN3CCN(CC3)c3nsc4ccccc34)ccc12,4
CHEMBL1083416,-12.01591,0.65,NC(=O)c1ccccc1S(=O)(=O)c1ccc(\C=C\c2ccc(F)cc2F)cc1,1
CHEMBL134519,-6.45627,0.65,COc1cc(C[C@@H](C)N)c(OC)cc1I,4
CHEMBL1082467,-12.80229,0.65,NC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(\C=C\c2ccc(F)cc2F)cc1,1
CHEMBL292821,-6.58744,0.66,COc1cc(CCN)c(OC)cc1Br,4
CHEMBL567877,-9.91769,0.66,Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCCCC1,0
CHEMBL174049,-11.60843,0.66,Fc1ccc(CCN2CCC(F)(CC2)S(=O)(=O)c2ccc(cc2)-n2ccnn2)c(F)c1,0
CHEMBL147048,-10.31907,0.66,Fc1ccc(CCN2CCC(CC2)S(=O)(=O)c2cccc(c2)C#N)c(F)c1,4
CHEMBL1774087,-10.23686,0.67,Fc1cccc2cccc(N3CCN(CCCCOc4ccc5CCC(=O)Nc5n4)CC3)c12,1
CHEMBL175586,-10.19034,0.68,Fc1ccc(CCN2CCC(F)(CC2)S(=O)(=O)c2ccccc2)c(F)c1,2
CHEMBL252430,-10.76045,0.68,O=C(NC1CCc2cc(CCN3CCN(CC3)c3nsc4ccccc34)ccc12)c1cccnc1,2
CHEMBL523585,-9.72391,0.69,F[C@@H]1CCNC[C@H]1c1c([nH]c2c(Cl)cccc12)-c1ccccc1,4
CHEMBL568104,-9.50503,0.69,Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCC1,3
CHEMBL5090557,-11.68148,0.6918,C[C@H]1C[C@@H](CN1CCCc1noc2cc(F)ccc12)NS(=O)(=O)c1cc2ccccc2s1,0
CHEMBL402164,-11.7554,0.7,Fc1ccc(Cc2nc3CCNCCc3c(n2)-c2ccc(F)cc2)cc1,3
CHEMBL3290016,-11.30828,0.7,Cc1c(sc2ccc(F)cc12)S(=O)(=O)NCCCCN1CCC(CC1)c1noc2cc(F)ccc12,0
CHEMBL240887,-11.11905,0.7,[O-][S+](c1ccccc1)c1ccc(\C=C\c2ccc(F)cc2F)nc1,0
CHEMBL1086317,-10.68255,0.7,Cn1nccc1-c1cc(NC(=O)c2cccc(c2)C(F)(F)F)ccc1OCCN1CCOCC1,1
CHEMBL352194,-11.40907,0.7,Nc1ccccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3CCCCN2c13,3
CHEMBL3289978,-11.52712,0.7,O=S(=O)(NCCCCN1CCN(CC1)c1noc2ccccc12)c1ccc2ccccc2c1,3
CHEMBL4289498,-11.44519,0.7,Fc1ccc2c(noc2c1)C1CCN(CCCC(=O)c2cc3CCN4c3c(CCC4=O)c2)CC1,2
CHEMBL3290001,-12.10778,0.7,Fc1ccc2c(noc2c1)C1CCN(CCNS(=O)(=O)c2cccc3ccccc23)CC1,3
CHEMBL1258426,-10.29282,0.72,Fc1ccc2cccc(N3CCN(CCCOc4ccc5CNCc5c4)CC3)c2c1,1
CHEMBL4293999,-11.24665,0.72,Fc1ccc2c(noc2c1)C1CCN(CCCCC(=O)c2cc3CCN4c3c(CCC4=O)c2)CC1,2
CHEMBL1201356,-9.73599,0.728,CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,0
CHEMBL212197,-6.84486,0.73,COc1cc(Br)c(OC)c2CC(CN)c12,3
CHEMBL1108,-10.6145,0.738,Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)n1c2ccccc2[nH]c1=O,0
CHEMBL4764468,-11.49665,0.7413,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccccc2s1,0
CHEMBL197990,-11.22629,0.75,CC1CCN(C(C)=O)c2c(CCN3CCN(CC3)c3nsc4ccccc34)ccc(C)c12,3
CHEMBL400236,-11.12715,0.75,CC(C)C(=O)NC1CCc2ccc(CCN3CCN(CC3)c3nsc4ccccc34)cc12,2
CHEMBL261476,-7.93632,0.78,C[C@H](N)Cn1ncc2ccc3occc3c12,4
CHEMBL408579,-8.02745,0.78,C[C@H](N)Cn1ncc2ccc3oc(C)cc3c12,1
CHEMBL1774062,-10.21,0.79,Clc1cccc(N2CCN(CCCCCc3ccc4CCC(=O)Nc4n3)CC2)c1Cl,1
CHEMBL596735,-9.99091,0.7943,Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OC(F)(F)F,0
CHEMBL4751063,-11.557,0.7943,Clc1ccc2cc(sc2c1)S(=O)(=O)N[C@@H]1CCN(CCCc2noc3ccccc23)C1,0
CHEMBL4747978,-11.02091,0.7943,Cc1c(sc2ccc(F)cc12)S(=O)(=O)N[C@@H]1CCN(CCCc2noc3ccccc23)C1,2
CHEMBL163742,-11.07658,0.8,Nc1ccccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3SCCN2c13,1
CHEMBL1112,-9.82819,0.8,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,1
CHEMBL271418,-11.50533,0.8,FC(F)(F)c1ccc(cc1)-c1nc(Cc2ccccc2)nc2CCNCCc12,4
CHEMBL1957801,-10.20552,0.8,Fc1ccc(CCN2CCN(CC2)C(=O)c2nn3ccccc3c2Br)c(F)c1,3
CHEMBL162768,-10.22504,0.8,CC(=O)Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3SCCCN2c13,1
CHEMBL348977,-11.37422,0.8,Nc1ccccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3CCCN2c13,3
CHEMBL3290014,-11.35995,0.8,Fc1ccc2c(noc2c1)C1CCN(CCCCNS(=O)(=O)c2cc3ccc(Cl)cc3s2)CC1,3
CHEMBL1079460,-12.19,0.81,Fc1ccc2c(c[nH]c2c1)C1=CCN(CCN2c3cccc4CCCN(c34)S2(=O)=O)CC1,1
CHEMBL178803,-10.45563,0.81,CCN1CCN(CC1)c1cc(-c2ccc(F)cc2)c2CCCCCCc2n1,0
CHEMBL585387,-10.09026,0.82,Cn1nccc1-c1cc(NC(=O)Nc2cccc(F)c2)ccc1OCCN1CCOCC1,0
CHEMBL569484,-10.1765,0.84,CC1CCCCN1CCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C,1
CHEMBL567672,-11.30188,0.84,Cn1nccc1-c1cc(NC(=O)Nc2ccc(F)cc2)ccc1OCCN1CCCCC1,1
CHEMBL5201983,-10.17358,0.84,[2H]c1c([2H])c([2H])c([C@@H]2C[C@@H](N3CCNC(C)(C)C3)c3cc(Cl)ccc23)c([2H])c1[2H],3
CHEMBL569067,-9.42906,0.86,CCN(CC)CCOc1ccc(NC(=O)Nc2ccc(F)cc2)cc1-c1ccnn1C,3
CHEMBL1162962,-11.38921,0.86,Fc1ccc(\C=C\c2ccc(cn2)S(=O)(=O)c2ccccc2)c(F)c1,4
CHEMBL157138,-9.38339,0.868,CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,1
CHEMBL207566,-10.64152,0.87,Fc1ccc(CCN2CCN(CC2)C(=O)c2cccc3c(c[nH]c23)C#N)c(F)c1,1
CHEMBL3962525,-9.45868,0.87,CCCC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,0
CHEMBL3233432,-10.95388,0.89,Fc1ccc(cc1)C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3OCCN2c13,4
CHEMBL165897,-11.56984,0.9,Nc1cc(F)ccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3CCCCN2c13,1
CHEMBL3290011,-11.1801,0.9,Fc1ccc2c(noc2c1)C1CCN(CCCNS(=O)(=O)c2cc3ccccc3s2)CC1,1
CHEMBL378669,-8.10233,0.9,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2c(N)cccc2Cl)c2ccccc12,4
CHEMBL3289952,-10.53541,0.9,O=S(=O)(NCCN1CCN(CC1)c1nsc2ccccc12)c1ccc2ccccc2c1,3
CHEMBL1258200,-11.06234,0.904,Fc1ccc2cccc(N3CCN(CCCOc4ccc5CNC(=O)c5c4F)CC3)c2c1,4
CHEMBL3940712,-10.75845,0.91,O=C(NCc1ccccc1)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,3
CHEMBL77855,-9.81468,0.91,OC(C1CCN(CCc2ccccc2I)CC1)c1ccc(F)cc1,4
CHEMBL3187365,-9.85931,0.91,CN1CC2C(C1)c1cc(Cl)ccc1Oc1ccccc21,2
CHEMBL585142,-11.66278,0.91,Cn1nccc1-c1cc(NC(=O)Nc2cc(F)cc(F)c2)ccc1OCCN1CCCCC1,4
CHEMBL4744007,-12.14634,0.9333,COc1ccc2cc(ccc2c1)S(=O)(=O)N[C@@H]1CCN(CCCc2noc3ccccc23)C1,3
CHEMBL3233143,-10.97368,0.94,Fc1ccc(cc1)C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3NCCN2c13,2
CHEMBL252201,-11.42127,0.95,O=C(CCc1ccccc1)NC1CCc2ccc(CCN3CCN(CC3)c3nsc4ccccc34)cc12,4
CHEMBL398619,-10.29711,0.95,O=C(NC1CCc2ccc(CCN3CCN(CC3)c3nsc4ccccc34)cc12)c1cccnc1,4
CHEMBL584924,-10.72209,0.96,CC(=O)N1CCN(CCOc2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2-c2ccnn2C)CC1,3
CHEMBL5191141,-10.37332,0.96,[2H]c1c([2H])c([2H])c([C@@H]2C[C@@H](N3CCN(C([2H])([2H])[2H])C(C)(C)C3)c3cc(Cl)ccc23)c([2H])c1[2H],3
CHEMBL584069,-11.38095,0.99,Cn1nccc1-c1cc(NC(=O)Nc2cccc(F)c2)ccc1OCCN1CCCCC1,3
CHEMBL585140,-9.54954,0.99,COC1CN(CCOc2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2-c2ccnn2C)C1,2
CHEMBL42557,-10.05452,0.99,C1CNCC(C1)c1c([nH]c2ccccc12)-c1ccccc1,4
CHEMBL596753,-9.95989,1.0,COc1ccc(NC(=O)Nc2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1-c1c(Cl)cnn1C,2
CHEMBL212912,-8.07267,1.0,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2ccccc2Cl)c2ccccc12,4
CHEMBL213834,-9.503,1.0,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2cccc3ccccc23)c2ccccc12,1
CHEMBL3290017,-11.41638,1.0,Cc1c(sc2ccc(Cl)cc12)S(=O)(=O)NCCCCN1CCC(CC1)c1noc2cc(F)ccc12,3
CHEMBL3233427,-11.24983,1.0,Fc1ccc(cc1)C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3CCCN2c13,0
CHEMBL93862,-10.47334,1.0,COc1ccc(cc1C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O)-c1ccccc1,3
CHEMBL176109,-10.54242,1.0,Fc1ccc(CCN2CCC(F)(CC2)S(=O)(=O)c2ccc(cc2)N2CCC2)c(F)c1,4
CHEMBL601097,-9.61953,1.0,COc1ccc(NC(=O)Nc2ccccc2F)cc1-c1c(Br)cnn1C,0
CHEMBL605405,-9.23083,1.0,CN1CCc2c(C1)c1cc(C)ccc1n2\C=C/c1ccccc1,0
CHEMBL4784845,-8.90719,1.0,CC(C)n1nc2CCNCCc2c1-c1ccc(Cl)cc1,0
CHEMBL4782005,-9.41151,1.0,Fc1ccc(cc1)-c1c2CCNCCc2nn1C1CCC1,0
CHEMBL4746737,-9.15678,1.0,CC(C)n1nc2CCNCCc2c1-c1ccc(C)cc1,0
CHEMBL4779739,-11.00466,1.023,Cc1cccc(c1)S(=O)(=O)N[C@H]1CCN(CCCc2noc3ccccc23)C1,1
CHEMBL197614,-10.71818,1.06,CC1Cc2cccc(CCN3CCN(CC3)c3nsc4ccccc34)c2NC1=O,2
CHEMBL199161,-11.42857,1.07,COc1cccc(CC(=O)N2CCC(C)c3cccc(CCN4CCN(CC4)c4nsc5ccccc45)c23)c1,2
CHEMBL1258084,-11.17755,1.08,Fc1c2C(=O)NCc2ccc1OCCCCN1CCN(CC1)c1cccc2ccccc12,1
CHEMBL605081,-10.22871,1.096,CN1CCc2c(C1)c1cc(C)ccc1n2CCc1ccc(C)cc1,1
